Index1,Index2,Protein1,Protein2,score,InteractionType
4803,1848,APOA1,APOC2,997,Protein_Protein
4803,426,APOA1,CETP,989,Protein_Protein
4803,590,APOA1,APOH,985,Protein_Protein
4803,3358,APOA1,DBI,780,Protein_Protein
4803,421,APOA1,LPA,976,Protein_Protein
4803,2295,APOA1,FN1,845,Protein_Protein
4803,4623,APOA1,ABCA7,992,Protein_Protein
4803,4678,APOA1,MPO,924,Protein_Protein
4803,6619,APOA1,TTR,994,Protein_Protein
4803,8585,APOA1,APOM,972,Protein_Protein
4803,1158,APOA1,HPR,997,Protein_Protein
4803,8266,APOA1,APP,982,Protein_Protein
4803,4468,APOA1,ALB,998,Protein_Protein
4803,1109,APOA1,SCARB1,999,Protein_Protein
4803,3939,APOA1,PON1,998,Protein_Protein
4803,5500,APOA1,HRG,780,Protein_Protein
4803,3174,APOA1,MIS12,780,Protein_Protein
4803,1878,APOA1,RBP4,814,Protein_Protein
4803,51,APOA1,SERPINA1,927,Protein_Protein
4803,7980,APOA1,APOA5,951,Protein_Protein
4803,1301,APOA1,APOC4,901,Protein_Protein
4803,18,APOA1,B2M,913,Protein_Protein
4803,6,APOA1,ORM2,828,Protein_Protein
4803,4285,APOA1,SAA4,931,Protein_Protein
4803,4307,APOA1,PCSK9,781,Protein_Protein
4803,7783,APOA1,VTN,755,Protein_Protein
4803,60,APOA1,CST3,826,Protein_Protein
4803,5733,APOA1,TF,919,Protein_Protein
4803,1384,APOA1,APCS,851,Protein_Protein
4803,5746,APOA1,ABCA1,999,Protein_Protein
4803,3382,APOA1,HPX,826,Protein_Protein
4803,5188,APOA1,CD36,917,Protein_Protein
4803,3941,APOA1,HP,998,Protein_Protein
4803,1814,APOA1,LCAT,999,Protein_Protein
4803,3905,APOA1,F2,927,Protein_Protein
4803,7540,APOA1,ORM1,869,Protein_Protein
4803,3935,APOA1,APOO,872,Protein_Protein
4803,2095,APOA1,ITIH3,818,Protein_Protein
4803,1436,APOA1,PCYOX1,799,Protein_Protein
4803,318,APOA1,LPL,890,Protein_Protein
4803,2306,APOA1,LTF,829,Protein_Protein
4803,4624,APOA1,CLU,998,Protein_Protein
4803,7789,APOA1,GPT,779,Protein_Protein
4803,3676,APOA1,A2M,998,Protein_Protein
4803,6765,APOA1,MMP14,913,Protein_Protein
4803,3294,APOA1,C3,957,Protein_Protein
4803,2523,APOA1,FABP1,880,Protein_Protein
4803,2063,APOA1,CRP,807,Protein_Protein
4803,245,APOA1,HBB,839,Protein_Protein
4803,8547,APOA1,GSN,874,Protein_Protein
4803,1087,APOA1,APOC1,998,Protein_Protein
4924,425,SLC8A2,PRKG1,914,Protein_Protein
4924,6184,SLC8A2,PRKACG,914,Protein_Protein
4924,7683,SLC8A2,SLC8A1,906,Protein_Protein
4924,6060,SLC8A2,PRKACA,916,Protein_Protein
4924,2234,SLC8A2,SLC8A3,964,Protein_Protein
4924,8757,SLC8A2,PRKACB,916,Protein_Protein
4924,2152,SLC8A2,PRKG2,906,Protein_Protein
5809,1805,ATIC,SURF4,813,Protein_Protein
5809,1856,ATIC,PPAT,995,Protein_Protein
5809,4374,ATIC,GLDC,756,Protein_Protein
5809,1465,ATIC,NT5C1B,919,Protein_Protein
5809,2476,ATIC,MTR,972,Protein_Protein
5809,228,ATIC,MTHFD2,992,Protein_Protein
5809,2151,ATIC,ENTPD3,913,Protein_Protein
5809,5425,ATIC,NT5C3B,906,Protein_Protein
5809,8441,ATIC,AMPD2,951,Protein_Protein
5809,5347,ATIC,NT5M,910,Protein_Protein
5809,8347,ATIC,MTHFR,787,Protein_Protein
5809,7373,ATIC,SHMT2,995,Protein_Protein
5809,1658,ATIC,DOHH,810,Protein_Protein
5809,4126,ATIC,SORD,860,Protein_Protein
5809,8237,ATIC,FTCD,953,Protein_Protein
5809,322,ATIC,ALK,932,Protein_Protein
5809,6925,ATIC,IMPDH1,979,Protein_Protein
5809,5730,ATIC,GMPR,975,Protein_Protein
5809,7608,ATIC,PRKAG2,822,Protein_Protein
5809,4475,ATIC,AMPD1,968,Protein_Protein
5809,7387,ATIC,ENTPD8,919,Protein_Protein
5809,4772,ATIC,TPM4,805,Protein_Protein
5809,8740,ATIC,ADSL,999,Protein_Protein
5809,753,ATIC,SEC31A,802,Protein_Protein
5809,6038,ATIC,DHFR,987,Protein_Protein
5809,5786,ATIC,MTHFD1L,994,Protein_Protein
5809,4032,ATIC,AMT,964,Protein_Protein
5809,1206,ATIC,GATB,862,Protein_Protein
5809,3029,ATIC,ENTPD5,910,Protein_Protein
5809,5397,ATIC,HPRT1,958,Protein_Protein
5809,6097,ATIC,NUDT16,902,Protein_Protein
5809,5787,ATIC,NT5E,937,Protein_Protein
5809,1154,ATIC,ENTPD4,922,Protein_Protein
5809,2683,ATIC,CLTC,864,Protein_Protein
5809,4808,ATIC,ADSS1,996,Protein_Protein
5809,2280,ATIC,CANT1,942,Protein_Protein
5809,7697,ATIC,PRKAG3,824,Protein_Protein
5809,948,ATIC,MTHFD1,998,Protein_Protein
5809,8449,ATIC,NT5C,905,Protein_Protein
5809,6531,ATIC,GLUL,769,Protein_Protein
5809,6558,ATIC,NPM1,879,Protein_Protein
5809,5535,ATIC,PFAS,819,Protein_Protein
5809,6560,ATIC,GMPS,921,Protein_Protein
5809,7123,ATIC,ADSS2,997,Protein_Protein
5809,366,ATIC,TPM3,809,Protein_Protein
5809,5680,ATIC,ENTPD1,919,Protein_Protein
5809,6229,ATIC,FPGS,785,Protein_Protein
5809,2830,ATIC,NT5C2,910,Protein_Protein
5809,1460,ATIC,MTHFD2L,989,Protein_Protein
5809,4897,ATIC,GART,999,Protein_Protein
5809,1333,ATIC,PAICS,997,Protein_Protein
5809,8407,ATIC,AMPD3,947,Protein_Protein
5809,7033,ATIC,APRT,982,Protein_Protein
5809,5073,ATIC,EML4,807,Protein_Protein
5809,1420,ATIC,NT5C1B-RDH14,919,Protein_Protein
5809,1895,ATIC,RANBP2,793,Protein_Protein
5809,7801,ATIC,DHFR2,974,Protein_Protein
5809,1863,ATIC,NT5C3A,912,Protein_Protein
5809,3998,ATIC,ENTPD6,907,Protein_Protein
5809,8612,ATIC,IMPDH2,991,Protein_Protein
5809,5530,ATIC,PRKAG1,826,Protein_Protein
5809,4519,ATIC,ITPA,974,Protein_Protein
5809,1830,ATIC,UMPS,765,Protein_Protein
5809,6655,ATIC,TYMS,857,Protein_Protein
5809,3177,ATIC,SHMT1,998,Protein_Protein
5809,2269,ATIC,NT5C1A,929,Protein_Protein
5809,7948,ATIC,CCT7,881,Protein_Protein
6812,8735,TNP1,TSSK6,818,Protein_Protein
6812,8828,TNP1,NUPR1,838,Protein_Protein
6812,731,TNP1,PRM1,961,Protein_Protein
6812,747,TNP1,PRM2,966,Protein_Protein
6812,125,TNP1,VIL1,772,Protein_Protein
6812,2849,TNP1,KDM3A,855,Protein_Protein
6812,2224,TNP1,TNP2,980,Protein_Protein
6619,3382,TTR,HPX,793,Protein_Protein
6619,5391,TTR,PRNP,821,Protein_Protein
6619,3941,TTR,HP,871,Protein_Protein
6619,7540,TTR,ORM1,850,Protein_Protein
6619,7777,TTR,RBP1,758,Protein_Protein
6619,5888,TTR,SERPINA3,820,Protein_Protein
6619,4624,TTR,CLU,885,Protein_Protein
6619,3676,TTR,A2M,905,Protein_Protein
6619,2306,TTR,LTF,803,Protein_Protein
6619,2775,TTR,FOXA2,861,Protein_Protein
6619,2063,TTR,CRP,792,Protein_Protein
6619,3294,TTR,C3,782,Protein_Protein
6619,8151,TTR,AGER,884,Protein_Protein
6619,8547,TTR,GSN,861,Protein_Protein
6619,8266,TTR,APP,982,Protein_Protein
6619,7714,TTR,IAPP,842,Protein_Protein
6619,4468,TTR,ALB,994,Protein_Protein
6619,8452,TTR,AFP,888,Protein_Protein
6619,4803,TTR,APOA1,994,Protein_Protein
6619,1878,TTR,RBP4,999,Protein_Protein
6619,51,TTR,SERPINA1,961,Protein_Protein
6619,18,TTR,B2M,968,Protein_Protein
6619,3848,TTR,CP,827,Protein_Protein
6619,4285,TTR,SAA4,824,Protein_Protein
6619,2397,TTR,GC,899,Protein_Protein
6619,6,TTR,ORM2,856,Protein_Protein
6619,60,TTR,CST3,865,Protein_Protein
6619,5733,TTR,TF,817,Protein_Protein
6619,1384,TTR,APCS,949,Protein_Protein
6619,8746,TTR,APOE,952,Protein_Protein
6619,7170,TTR,SAA1,834,Protein_Protein
6619,8762,TTR,APOB,878,Protein_Protein
6619,5943,TTR,APOC3,771,Protein_Protein
6619,6333,TTR,SAA2-SAA4,823,Protein_Protein
6619,8846,TTR,SERPINA7,980,Protein_Protein
6619,7485,TTR,STRA6,818,Protein_Protein
6619,309,TTR,FGA,773,Protein_Protein
6619,3196,TTR,SCIN,823,Protein_Protein
6619,4448,TTR,INS,805,Protein_Protein
6619,5842,TTR,APOA2,843,Protein_Protein
6619,454,TTR,APOA4,857,Protein_Protein
6619,7972,TTR,AHSG,858,Protein_Protein
6619,4063,TTR,SNCA,753,Protein_Protein
6619,4908,TTR,LRP2,905,Protein_Protein
7072,5571,FILIP1,FLNA,980,Protein_Protein
5773,5696,SPACA1,DPY19L2,766,Protein_Protein
5773,611,SPACA1,ZPBP,835,Protein_Protein
5773,5973,SPACA1,IZUMO1,794,Protein_Protein
7546,3789,TBPL1,TAF8,818,Protein_Protein
7546,2492,TBPL1,TAF9,755,Protein_Protein
7546,6705,TBPL1,TAF6,837,Protein_Protein
7546,8768,TBPL1,GTF2A1,993,Protein_Protein
7546,8812,TBPL1,TAF7,799,Protein_Protein
7546,1069,TBPL1,MYOD1,905,Protein_Protein
7546,3047,TBPL1,TAF2,881,Protein_Protein
7546,226,TBPL1,TAF7L,873,Protein_Protein
7546,799,TBPL1,BTAF1,870,Protein_Protein
7546,8221,TBPL1,GTF2A2,976,Protein_Protein
7546,2244,TBPL1,TBPL2,938,Protein_Protein
7546,2182,TBPL1,TBP,941,Protein_Protein
7546,274,TBPL1,STON1-GTF2A1L,754,Protein_Protein
7546,4210,TBPL1,TAF4,787,Protein_Protein
7546,2431,TBPL1,SP1,907,Protein_Protein
7546,4647,TBPL1,RBPJ,908,Protein_Protein
7546,56,TBPL1,NFYA,917,Protein_Protein
7546,3232,TBPL1,DRAP1,805,Protein_Protein
7546,7744,TBPL1,TERF1,766,Protein_Protein
7546,2577,TBPL1,TAF12,868,Protein_Protein
7546,6805,TBPL1,TAF10,857,Protein_Protein
7546,5004,TBPL1,DR1,800,Protein_Protein
7546,6162,TBPL1,GTF2A1L,846,Protein_Protein
7546,436,TBPL1,TAF1,786,Protein_Protein
7546,5008,TBPL1,XBP1,912,Protein_Protein
7546,4898,TBPL1,TAF13,813,Protein_Protein
7546,11,TBPL1,GTF2B,996,Protein_Protein
7546,7284,TBPL1,TAF1L,769,Protein_Protein
7546,7654,TBPL1,RBPJL,904,Protein_Protein
6356,2553,FBXO30,CUL1,884,Protein_Protein
6356,6136,FBXO30,FAU,806,Protein_Protein
6356,1080,FBXO30,SKP1,881,Protein_Protein
5877,5787,ADAT2,NT5E,754,Protein_Protein
5877,4615,ADAT2,UPRT,772,Protein_Protein
5877,612,ADAT2,ADAT3,999,Protein_Protein
5877,4528,ADAT2,RPSA,779,Protein_Protein
5877,1934,ADAT2,TK1,754,Protein_Protein
5877,6655,ADAT2,TYMS,823,Protein_Protein
5877,8428,ADAT2,GTF2H1,771,Protein_Protein
5877,3384,ADAT2,ADAT1,931,Protein_Protein
257,3733,MED28,GTF2F2,818,Protein_Protein
257,436,MED28,TAF1,806,Protein_Protein
257,633,MED28,MED27,999,Protein_Protein
257,7394,MED28,H4C1,800,Protein_Protein
257,7220,MED28,ZC3H13,994,Protein_Protein
257,1876,MED28,MED31,999,Protein_Protein
257,6568,MED28,H3C14,800,Protein_Protein
257,7997,MED28,CDK8,987,Protein_Protein
257,5482,MED28,MED1,999,Protein_Protein
257,5209,MED28,MED6,999,Protein_Protein
257,3203,MED28,MED16,999,Protein_Protein
257,379,MED28,MED11,999,Protein_Protein
257,2505,MED28,MED18,999,Protein_Protein
257,2582,MED28,MED17,999,Protein_Protein
257,2557,MED28,H4-16,800,Protein_Protein
257,4898,MED28,TAF13,816,Protein_Protein
257,5975,MED28,MED24,999,Protein_Protein
257,7631,MED28,MED26,999,Protein_Protein
257,4695,MED28,MED14,999,Protein_Protein
257,2614,MED28,MED29,999,Protein_Protein
257,2526,MED28,GTF2F1,813,Protein_Protein
257,3703,MED28,GTF2H4,812,Protein_Protein
257,8124,MED28,MED7,998,Protein_Protein
257,2506,MED28,POLR2D,928,Protein_Protein
257,6202,MED28,MED15,999,Protein_Protein
257,3047,MED28,TAF2,824,Protein_Protein
257,7092,MED28,H4C13,800,Protein_Protein
257,2248,MED28,CDK19,999,Protein_Protein
257,1121,MED28,MED21,999,Protein_Protein
257,2247,MED28,MED20,999,Protein_Protein
257,11,MED28,GTF2B,906,Protein_Protein
257,547,MED28,POLR2K,842,Protein_Protein
257,7895,MED28,H2AZ1,808,Protein_Protein
257,5120,MED28,H4C12,800,Protein_Protein
257,6632,MED28,RCOR1,994,Protein_Protein
257,925,MED28,POLR2C,935,Protein_Protein
257,143,MED28,H3C15,800,Protein_Protein
257,2134,MED28,MED13,999,Protein_Protein
257,303,MED28,H4C2,800,Protein_Protein
257,1050,MED28,POLR2E,998,Protein_Protein
257,6654,MED28,CCNC,999,Protein_Protein
257,3875,MED28,MED13L,970,Protein_Protein
257,897,MED28,TAF11,820,Protein_Protein
257,1965,MED28,POLR2L,888,Protein_Protein
257,5803,MED28,POLR2B,998,Protein_Protein
257,4507,MED28,H4C9,800,Protein_Protein
257,2853,MED28,GTF2E2,820,Protein_Protein
257,8428,MED28,GTF2H1,812,Protein_Protein
257,7637,MED28,POLR2G,920,Protein_Protein
257,5428,MED28,H4C6,810,Protein_Protein
257,7992,MED28,MED22,999,Protein_Protein
257,3795,MED28,MNAT1,812,Protein_Protein
257,2182,MED28,TBP,846,Protein_Protein
257,6027,MED28,H4C4,800,Protein_Protein
257,1026,MED28,GTF2H3,813,Protein_Protein
257,8824,MED28,POLR2J,936,Protein_Protein
257,8221,MED28,GTF2A2,823,Protein_Protein
257,4203,MED28,POLR2A,998,Protein_Protein
257,148,MED28,GTF2H5,815,Protein_Protein
257,4210,MED28,TAF4,800,Protein_Protein
257,7050,MED28,H4C3,800,Protein_Protein
257,6705,MED28,TAF6,800,Protein_Protein
257,3590,MED28,POLR2F,825,Protein_Protein
257,6087,MED28,TRIP4,994,Protein_Protein
257,3789,MED28,TAF8,827,Protein_Protein
257,2492,MED28,TAF9,808,Protein_Protein
257,1958,MED28,H4C11,800,Protein_Protein
257,7724,MED28,MED23,999,Protein_Protein
257,6777,MED28,H4C8,801,Protein_Protein
257,3128,MED28,H4C15,800,Protein_Protein
257,1853,MED28,MED10,999,Protein_Protein
257,8528,MED28,CDK7,838,Protein_Protein
257,7362,MED28,ERCC3,812,Protein_Protein
257,8768,MED28,GTF2A1,813,Protein_Protein
257,5334,MED28,TAF3,808,Protein_Protein
257,3667,MED28,ERCC2,813,Protein_Protein
257,5373,MED28,CDK9,997,Protein_Protein
257,1753,MED28,H2BC11,800,Protein_Protein
257,978,MED28,H4C14,800,Protein_Protein
257,6908,MED28,MED30,999,Protein_Protein
257,1433,MED28,MED12,999,Protein_Protein
257,6968,MED28,H4C5,800,Protein_Protein
257,891,MED28,GTF2E1,816,Protein_Protein
257,8812,MED28,TAF7,811,Protein_Protein
257,23,MED28,MED12L,907,Protein_Protein
257,6774,MED28,POLR2I,842,Protein_Protein
257,4014,MED28,MED25,999,Protein_Protein
257,8626,MED28,MED19,999,Protein_Protein
257,2577,MED28,TAF12,803,Protein_Protein
257,6805,MED28,TAF10,813,Protein_Protein
257,7026,MED28,TAF5,801,Protein_Protein
257,5221,MED28,MED9,999,Protein_Protein
257,8880,MED28,MED4,999,Protein_Protein
257,7077,MED28,MED8,999,Protein_Protein
257,8386,MED28,H3C13,813,Protein_Protein
257,8112,MED28,POLR2H,843,Protein_Protein
257,3273,MED28,GTF2H2,817,Protein_Protein
257,8664,MED28,CCNH,905,Protein_Protein
6794,722,RNF103,UBE2N,773,Protein_Protein
6794,3153,RNF103,RAPSN,785,Protein_Protein
8583,5961,RPN2,STT3A,999,Protein_Protein
8583,3202,RPN2,SSR1,969,Protein_Protein
8583,8447,RPN2,SSR2,932,Protein_Protein
8583,6272,RPN2,SEC61G,995,Protein_Protein
8583,7930,RPN2,MOGS,945,Protein_Protein
8583,7133,RPN2,KRTCAP2,956,Protein_Protein
8583,1777,RPN2,DAD1,999,Protein_Protein
8583,7742,RPN2,HSP90B1,877,Protein_Protein
8583,2385,RPN2,SEC61B,936,Protein_Protein
8583,1742,RPN2,MLEC,991,Protein_Protein
8583,4651,RPN2,SEC61A2,963,Protein_Protein
8583,2150,RPN2,DOLPP1,948,Protein_Protein
8583,1203,RPN2,CANX,924,Protein_Protein
8583,3059,RPN2,STT3B,999,Protein_Protein
8583,5805,RPN2,SEC61A1,995,Protein_Protein
8583,3870,RPN2,OST4,999,Protein_Protein
8583,6255,RPN2,SSR3,934,Protein_Protein
8583,85,RPN2,SSR4,964,Protein_Protein
8583,7658,RPN2,ALG10B,938,Protein_Protein
8583,2180,RPN2,PDIA6,842,Protein_Protein
8583,8592,RPN2,TMEM258,996,Protein_Protein
8583,7404,RPN2,TUSC3,998,Protein_Protein
8583,2858,RPN2,DDOST,999,Protein_Protein
8583,3441,RPN2,ALG10,901,Protein_Protein
8583,1359,RPN2,RPN1,999,Protein_Protein
8583,8239,RPN2,TRAM1,843,Protein_Protein
8583,5924,RPN2,OSTC,984,Protein_Protein
8583,8557,RPN2,MAGT1,999,Protein_Protein
3840,6989,PKD2,PKHD1,983,Protein_Protein
3840,3243,PKD2,TRPC5,804,Protein_Protein
3840,6330,PKD2,PACS1,856,Protein_Protein
3840,3635,PKD2,PDE4C-2,899,Protein_Protein
3840,2104,PKD2,KIF3A,858,Protein_Protein
3840,2639,PKD2,ADCY5,932,Protein_Protein
3840,8603,PKD2,EXOC5,892,Protein_Protein
3840,652,PKD2,IFT88,823,Protein_Protein
3840,4582,PKD2,CBY1,761,Protein_Protein
3840,5522,PKD2,PDE4C,899,Protein_Protein
3840,4995,PKD2,ARF4,791,Protein_Protein
3840,684,PKD2,MCOLN1,780,Protein_Protein
3840,6283,PKD2,PACS2,790,Protein_Protein
3840,1362,PKD2,PRKCSH,893,Protein_Protein
3840,6798,PKD2,PRKD1,830,Protein_Protein
3840,1963,PKD2,TRPV4,974,Protein_Protein
3840,4672,PKD2,TRPM3,751,Protein_Protein
3840,6112,PKD2,PKD1,999,Protein_Protein
3840,4550,PKD2,TRPC1,997,Protein_Protein
5298,2344,STBD1,GYS1,875,Protein_Protein
5298,4398,STBD1,AGL,863,Protein_Protein
5298,1152,STBD1,GABARAPL1,989,Protein_Protein
5298,3763,STBD1,GBE1,851,Protein_Protein
5298,5045,STBD1,GABARAP,828,Protein_Protein
5298,3373,STBD1,GYG1,914,Protein_Protein
5298,894,STBD1,GYG2,845,Protein_Protein
5298,5002,STBD1,PPP1R3D,831,Protein_Protein
5298,970,STBD1,EPM2A,912,Protein_Protein
5298,5366,STBD1,PYGB,781,Protein_Protein
5298,4634,STBD1,PPP1R3C,898,Protein_Protein
7474,5182,CCNI,CDK5,812,Protein_Protein
5216,13,FGF23,FGF20,768,Protein_Protein
5216,5898,FGF23,FGF6,770,Protein_Protein
5216,6080,FGF23,KDR,763,Protein_Protein
5216,4572,FGF23,SLC34A1,936,Protein_Protein
5216,3010,FGF23,FGFR3,980,Protein_Protein
5216,1954,FGF23,FAM20C,784,Protein_Protein
5216,6411,FGF23,FRS2,753,Protein_Protein
5216,7134,FGF23,FGF18,904,Protein_Protein
5216,8722,FGF23,MEPE,865,Protein_Protein
5216,96,FGF23,PHEX,981,Protein_Protein
5216,1350,FGF23,LCTL,830,Protein_Protein
5216,8484,FGF23,FGF4,770,Protein_Protein
5216,6196,FGF23,EMP1,770,Protein_Protein
5216,5967,FGF23,CYP24A1,796,Protein_Protein
5216,4799,FGF23,SOST,818,Protein_Protein
5216,943,FGF23,TRPV5,818,Protein_Protein
5216,628,FGF23,SLC34A3,945,Protein_Protein
5216,3238,FGF23,CYP27B1,907,Protein_Protein
5216,1548,FGF23,KL,999,Protein_Protein
5216,5723,FGF23,FGF1,769,Protein_Protein
5216,7187,FGF23,FGFR4,995,Protein_Protein
5216,8406,FGF23,REN,764,Protein_Protein
5216,7351,FGF23,FGFR1,999,Protein_Protein
5216,4409,FGF23,PDGFRA,783,Protein_Protein
5216,1500,FGF23,FGFR2,986,Protein_Protein
5216,8779,FGF23,DMP1,901,Protein_Protein
5216,920,FGF23,FLT3,758,Protein_Protein
5216,4821,FGF23,FLT4,755,Protein_Protein
5216,6546,FGF23,FGF7,765,Protein_Protein
5216,614,FGF23,GALNT3,987,Protein_Protein
5216,7291,FGF23,FGF17,906,Protein_Protein
5216,2611,FGF23,ENPP1,861,Protein_Protein
5216,5518,FGF23,BGLAP,800,Protein_Protein
5216,4445,FGF23,FGF22,912,Protein_Protein
5216,1267,FGF23,FGF9,918,Protein_Protein
5216,4485,FGF23,FGF8,935,Protein_Protein
5216,7779,FGF23,PTH,976,Protein_Protein
5216,794,FGF23,EGFR,805,Protein_Protein
5216,457,FGF23,FLT1,766,Protein_Protein
5216,8522,FGF23,KLB,979,Protein_Protein
3694,8467,ELL2,AFF1,999,Protein_Protein
3694,328,ELL2,ICE2,944,Protein_Protein
3694,3818,ELL2,RTF1,907,Protein_Protein
3694,1718,ELL2,CTR9,930,Protein_Protein
3694,874,ELL2,NELFE,935,Protein_Protein
3694,3902,ELL2,TCEA2,937,Protein_Protein
3694,5380,ELL2,EAF1,999,Protein_Protein
3694,8432,ELL2,NELFA,904,Protein_Protein
3694,2679,ELL2,ELP4,900,Protein_Protein
3694,5803,ELL2,POLR2B,813,Protein_Protein
3694,5300,ELL2,ERCC6,901,Protein_Protein
3694,962,ELL2,CCNT2,987,Protein_Protein
3694,3341,ELL2,CCNT1,995,Protein_Protein
3694,3016,ELL2,ELOC,903,Protein_Protein
3694,1712,ELL2,AFF3,782,Protein_Protein
3694,3072,ELL2,WDR61,903,Protein_Protein
3694,8604,ELL2,SUPT5H,972,Protein_Protein
3694,8670,ELL2,ELOB,901,Protein_Protein
3694,5695,ELL2,CDC73,921,Protein_Protein
3694,8498,ELL2,EAF2,977,Protein_Protein
3694,7353,ELL2,AFF4,999,Protein_Protein
3694,4257,ELL2,SUPT4H1,962,Protein_Protein
3694,126,ELL2,ELL,973,Protein_Protein
3694,7631,ELL2,MED26,792,Protein_Protein
3694,7082,ELL2,ELL3,958,Protein_Protein
3694,7959,ELL2,PEX2,900,Protein_Protein
3694,2144,ELL2,MLLT3,999,Protein_Protein
3694,8024,ELL2,LEO1,923,Protein_Protein
3694,4333,ELL2,PAF1,900,Protein_Protein
3694,2472,ELL2,NELFCD,903,Protein_Protein
3694,4605,ELL2,ZC3H8,913,Protein_Protein
3694,4328,ELL2,NELFB,924,Protein_Protein
3694,634,ELL2,ELOA,914,Protein_Protein
3694,5373,ELL2,CDK9,995,Protein_Protein
3694,6299,ELL2,MLLT1,999,Protein_Protein
3694,5494,ELL2,ICE1,946,Protein_Protein
3563,5739,GDA,PNP,991,Protein_Protein
3563,7033,GDA,APRT,970,Protein_Protein
3563,5397,GDA,HPRT1,961,Protein_Protein
3563,1499,GDA,HAL,852,Protein_Protein
3563,6856,GDA,XDH,988,Protein_Protein
3563,8769,GDA,DLG4,938,Protein_Protein
3563,5787,GDA,NT5E,844,Protein_Protein
3563,1481,GDA,AOX1,752,Protein_Protein
3563,4615,GDA,UPRT,900,Protein_Protein
3563,6842,GDA,DLG3,901,Protein_Protein
3563,2606,GDA,UPP2,757,Protein_Protein
4868,2358,CPSF3,GTF3C3,963,Protein_Protein
4868,292,CPSF3,RBBP6,994,Protein_Protein
4868,5034,CPSF3,PPP1CA,930,Protein_Protein
4868,3360,CPSF3,PAPOLG,967,Protein_Protein
4868,2481,CPSF3,SNRPF,834,Protein_Protein
4868,6920,CPSF3,LSM10,970,Protein_Protein
4868,7119,CPSF3,CPSF2,999,Protein_Protein
4868,2262,CPSF3,PAPOLA,989,Protein_Protein
4868,5266,CPSF3,LSM11,915,Protein_Protein
4868,6302,CPSF3,CSTF1,982,Protein_Protein
4868,7642,CPSF3,SSU72P5,810,Protein_Protein
4868,2218,CPSF3,XRN2,789,Protein_Protein
4868,8501,CPSF3,CSTF2T,978,Protein_Protein
4868,7390,CPSF3,SNRPD3,873,Protein_Protein
4868,1490,CPSF3,SNRPB,933,Protein_Protein
4868,4512,CPSF3,PCF11,998,Protein_Protein
4868,2977,CPSF3,WDR33,999,Protein_Protein
4868,4394,CPSF3,PAPOLB,964,Protein_Protein
4868,3494,CPSF3,SNRPE,863,Protein_Protein
4868,2133,CPSF3,PPP1CB,926,Protein_Protein
4868,1434,CPSF3,CPSF6,988,Protein_Protein
4868,6904,CPSF3,CASP8AP2,816,Protein_Protein
4868,3779,CPSF3,CLP1,850,Protein_Protein
4868,4395,CPSF3,DCLRE1A,941,Protein_Protein
4868,651,CPSF3,NUDT21,984,Protein_Protein
4868,7392,CPSF3,SCARA3,966,Protein_Protein
4868,4370,CPSF3,CPSF7,983,Protein_Protein
4868,5976,CPSF3,CPSF4,999,Protein_Protein
4868,1422,CPSF3,CPSF1,999,Protein_Protein
4868,4213,CPSF3,SSU72P8,810,Protein_Protein
4868,4508,CPSF3,WDR82,995,Protein_Protein
4868,339,CPSF3,PABPN1,885,Protein_Protein
4868,6101,CPSF3,SNRPG,861,Protein_Protein
4868,2162,CPSF3,SSU72P4,810,Protein_Protein
4868,3007,CPSF3,CSTF2,999,Protein_Protein
4868,3212,CPSF3,ELAC2,794,Protein_Protein
4868,7560,CPSF3,SSU72,985,Protein_Protein
4868,164,CPSF3,FIP1L1,999,Protein_Protein
4868,5147,CPSF3,SYMPK,999,Protein_Protein
4868,3621,CPSF3,SLBP,808,Protein_Protein
4868,6752,CPSF3,UBE3D,848,Protein_Protein
4868,1659,CPSF3,KIAA1614,817,Protein_Protein
4868,5906,CPSF3,CPSF4L,969,Protein_Protein
4868,8638,CPSF3,SCAF8,778,Protein_Protein
4868,351,CPSF3,SSU72P2,810,Protein_Protein
4868,1860,CPSF3,PPP1CC,924,Protein_Protein
4868,5416,CPSF3,SSU72P7,810,Protein_Protein
4868,4902,CPSF3,SSU72P3,810,Protein_Protein
4868,2412,CPSF3,CSTF3,993,Protein_Protein
4868,4674,CPSF3,WDR77,849,Protein_Protein
4868,2947,CPSF3,NCBP1,775,Protein_Protein
6859,676,DDX55,NOL12,962,Protein_Protein
6859,7552,DDX55,NOP14,781,Protein_Protein
6859,7214,DDX55,NOP2,951,Protein_Protein
6859,7814,DDX55,NSUN6,941,Protein_Protein
6859,1111,DDX55,GNL3L,874,Protein_Protein
6859,6802,DDX55,DDX31,769,Protein_Protein
6859,1948,DDX55,GNL3,879,Protein_Protein
6859,7512,DDX55,RPF2,845,Protein_Protein
6859,2000,DDX55,RBM19,756,Protein_Protein
6859,1988,DDX55,DDX56,942,Protein_Protein
6859,6940,DDX55,NOC2L,957,Protein_Protein
6859,7408,DDX55,WDR74,797,Protein_Protein
6859,3453,DDX55,CEBPZ,767,Protein_Protein
6859,743,DDX55,DDX49,771,Protein_Protein
6859,4880,DDX55,BMS1,753,Protein_Protein
6859,6633,DDX55,PDCD11,795,Protein_Protein
6859,601,DDX55,RSL24D1,949,Protein_Protein
6859,1820,DDX55,BRIX1,931,Protein_Protein
6859,4117,DDX55,WDR12,977,Protein_Protein
6859,8593,DDX55,GTPBP4,972,Protein_Protein
