Index1,Index2,Protein1,Protein2,Score,InteractionType
2567,1377,MAPK1,JMJD7-PLA2G4B,900,Protein_Protein
2567,4368,MAPK1,AKT1,988,Protein_Protein
2567,2058,MAPK1,PTPN11,955,Protein_Protein
2567,2714,MAPK1,GNB3,737,Protein_Protein
2567,6699,MAPK1,ATP1B4,900,Protein_Protein
2567,5049,MAPK1,MAPK13,907,Protein_Protein
2567,6525,MAPK1,DUSP3,979,Protein_Protein
2567,5795,MAPK1,BAD,917,Protein_Protein
2567,3544,MAPK1,DAPK3,922,Protein_Protein
2567,9415,MAPK1,KSR1,712,Protein_Protein
2567,4541,MAPK1,SMAD1,965,Protein_Protein
2567,4157,MAPK1,BRAF,949,Protein_Protein
2567,7583,MAPK1,ITGB3,728,Protein_Protein
2567,5146,MAPK1,FGF5,722,Protein_Protein
2567,5116,MAPK1,CSNK2A2,786,Protein_Protein
2567,2618,MAPK1,SLC9A1,921,Protein_Protein
2567,3352,MAPK1,CXCL8,735,Protein_Protein
2567,2963,MAPK1,PTPN7,998,Protein_Protein
2567,6532,MAPK1,ATP1A4,920,Protein_Protein
2567,7955,MAPK1,PTPRR,996,Protein_Protein
2567,8669,MAPK1,MAP2K1,999,Protein_Protein
2567,5651,MAPK1,GNAI2,934,Protein_Protein
2567,2262,MAPK1,PLA2G4C,906,Protein_Protein
2567,5961,MAPK1,RPS6KA2,991,Protein_Protein
2567,6877,MAPK1,ERF,858,Protein_Protein
2567,3489,MAPK1,PLAAT3,705,Protein_Protein
2567,384,MAPK1,ROCK2,919,Protein_Protein
2567,1319,MAPK1,MAP3K7,926,Protein_Protein
2567,8115,MAPK1,BCL2L11,953,Protein_Protein
2567,429,MAPK1,PRKCZ,919,Protein_Protein
2567,9492,MAPK1,EGR1,946,Protein_Protein
2567,7124,MAPK1,RPS6KA3,989,Protein_Protein
2567,6556,MAPK1,ATP1A3,922,Protein_Protein
2567,4121,MAPK1,NFATC3,930,Protein_Protein
2567,7667,MAPK1,STMN1,949,Protein_Protein
2567,3483,MAPK1,NRAS,959,Protein_Protein
2567,5228,MAPK1,DUSP4,931,Protein_Protein
2567,5865,MAPK1,PTPRA,784,Protein_Protein
2567,1909,MAPK1,AKT2,929,Protein_Protein
2567,216,MAPK1,IL6ST,702,Protein_Protein
2567,9403,MAPK1,GNAI1,931,Protein_Protein
2567,6064,MAPK1,ARRB2,985,Protein_Protein
2567,4867,MAPK1,APP,827,Protein_Protein
2567,5854,MAPK1,FOXO3,963,Protein_Protein
2567,3588,MAPK1,PCYT1A,908,Protein_Protein
2567,4669,MAPK1,PLA2G4A,970,Protein_Protein
2567,4836,MAPK1,DAPK2,920,Protein_Protein
2567,1125,MAPK1,DUSP8,808,Protein_Protein
2567,8485,MAPK1,GNRH2,902,Protein_Protein
2567,6693,MAPK1,RPS6KA6,928,Protein_Protein
2567,5106,MAPK1,DUSP5,888,Protein_Protein
2567,2202,MAPK1,ATP1B1,905,Protein_Protein
2567,1287,MAPK1,FOS,992,Protein_Protein
2567,2532,MAPK1,HSF1,858,Protein_Protein
2567,782,MAPK1,MAPK3,994,Protein_Protein
2567,4780,MAPK1,DUSP6,996,Protein_Protein
2567,7865,MAPK1,TBX3,911,Protein_Protein
2567,5045,MAPK1,HMGB1,792,Protein_Protein
2567,5853,MAPK1,ETS2,945,Protein_Protein
2567,5878,MAPK1,GNB1,808,Protein_Protein
2567,4725,MAPK1,ATP1B2,903,Protein_Protein
2567,1358,MAPK1,NFATC2,921,Protein_Protein
2567,6080,MAPK1,CDKN2A,846,Protein_Protein
2567,4112,MAPK1,SP1,969,Protein_Protein
2567,9294,MAPK1,PRKCA,931,Protein_Protein
2567,5987,MAPK1,PPARG,736,Protein_Protein
2567,8144,MAPK1,CALD1,950,Protein_Protein
2567,1756,MAPK1,PRKCG,911,Protein_Protein
2567,1004,MAPK1,ATP1B3,902,Protein_Protein
2567,9276,MAPK1,PRKACG,927,Protein_Protein
2567,8415,MAPK1,NOS1,915,Protein_Protein
2567,7480,MAPK1,PLCG1,769,Protein_Protein
2567,8796,MAPK1,CYBA,909,Protein_Protein
2567,4990,MAPK1,SPHK1,922,Protein_Protein
2567,1613,MAPK1,CTNNB1,736,Protein_Protein
2567,6583,MAPK1,FGF2,780,Protein_Protein
2567,8793,MAPK1,CASP9,841,Protein_Protein
2567,3017,MAPK1,CREBBP,803,Protein_Protein
2567,2797,MAPK1,SPHK2,916,Protein_Protein
2567,5967,MAPK1,ATP1A1,943,Protein_Protein
2567,3011,MAPK1,LYN,829,Protein_Protein
2567,9709,MAPK1,PPP2CA,974,Protein_Protein
2567,963,MAPK1,NCF1,923,Protein_Protein
2567,8936,MAPK1,JAK1,745,Protein_Protein
2567,1083,MAPK1,ABL1,724,Protein_Protein
2567,6519,MAPK1,MALT1,922,Protein_Protein
2567,2216,MAPK1,FXYD2,901,Protein_Protein
2567,1803,MAPK1,MAPK8,747,Protein_Protein
2567,1115,MAPK1,PRKACA,929,Protein_Protein
2567,7150,MAPK1,PLA2G4B,905,Protein_Protein
2567,702,MAPK1,CDKN1B,858,Protein_Protein
2567,7874,MAPK1,PPP2R1B,942,Protein_Protein
2567,5823,MAPK1,MAPK11,906,Protein_Protein
2567,64,MAPK1,PTGS2,780,Protein_Protein
2567,3482,MAPK1,GNAI3,934,Protein_Protein
2567,9356,MAPK1,PTPN6,933,Protein_Protein
2567,3642,MAPK1,DUSP16,859,Protein_Protein
2567,1771,MAPK1,RAC2,942,Protein_Protein
2567,950,MAPK1,CREB5,946,Protein_Protein
2567,4152,MAPK1,ATF4,702,Protein_Protein
2567,2415,MAPK1,MITF,932,Protein_Protein
2567,9555,MAPK1,CYBB,926,Protein_Protein
2567,8262,MAPK1,GJD2,900,Protein_Protein
2567,2181,MAPK1,YWHAB,795,Protein_Protein
2567,7103,MAPK1,KRAS,988,Protein_Protein
2567,2195,MAPK1,PLA2G1B,701,Protein_Protein
2567,1217,MAPK1,NPAS4,750,Protein_Protein
2567,6495,MAPK1,CDKN1A,732,Protein_Protein
2567,542,MAPK1,MCL1,740,Protein_Protein
2567,5290,MAPK1,EIF4EBP1,978,Protein_Protein
2567,2076,MAPK1,VCL,786,Protein_Protein
2567,3964,MAPK1,STAT1,950,Protein_Protein
2567,3268,MAPK1,CREB3L4,909,Protein_Protein
2567,497,MAPK1,JAK2,794,Protein_Protein
2567,2723,MAPK1,MEF2A,712,Protein_Protein
2567,5064,MAPK1,MBP,953,Protein_Protein
2567,3997,MAPK1,PEA15,998,Protein_Protein
2567,9347,MAPK1,MKNK2,983,Protein_Protein
2567,7800,MAPK1,SHC1,962,Protein_Protein
2567,2822,MAPK1,NCF2,915,Protein_Protein
2567,883,MAPK1,ESR1,987,Protein_Protein
2567,820,MAPK1,ESR2,948,Protein_Protein
2567,5494,MAPK1,PIK3CA,822,Protein_Protein
2567,8038,MAPK1,TSC1,926,Protein_Protein
2567,54,MAPK1,SOS1,772,Protein_Protein
2567,300,MAPK1,TNF,757,Protein_Protein
2567,5136,MAPK1,RAF1,975,Protein_Protein
2567,437,MAPK1,NFATC1,927,Protein_Protein
2567,6920,MAPK1,PLA2G4D,903,Protein_Protein
2567,5746,MAPK1,SMAD5,923,Protein_Protein
2567,7535,MAPK1,BCL10,917,Protein_Protein
2567,4684,MAPK1,PXDN,721,Protein_Protein
2567,3183,MAPK1,IER3,770,Protein_Protein
2567,2384,MAPK1,MAPT,952,Protein_Protein
2567,3400,MAPK1,PTPN5,974,Protein_Protein
2567,6938,MAPK1,GNB2,742,Protein_Protein
2567,6552,MAPK1,SH3GL2,808,Protein_Protein
2567,4227,MAPK1,PXN,835,Protein_Protein
2567,4325,MAPK1,GRB2,920,Protein_Protein
2567,376,MAPK1,CREB3,918,Protein_Protein
2567,5100,MAPK1,MAPK12,927,Protein_Protein
2567,7486,MAPK1,POLDIP3,731,Protein_Protein
2567,800,MAPK1,INS,763,Protein_Protein
2567,4618,MAPK1,BCL2,969,Protein_Protein
2567,1599,MAPK1,PCYT1B,905,Protein_Protein
2567,9752,MAPK1,THRB,912,Protein_Protein
2567,6947,MAPK1,NCF4,924,Protein_Protein
2567,8562,MAPK1,DUSP2,841,Protein_Protein
2567,645,MAPK1,ETS1,992,Protein_Protein
2567,9329,MAPK1,MYC,983,Protein_Protein
2567,6522,MAPK1,TBC1D7,900,Protein_Protein
2567,733,MAPK1,ROCK1,922,Protein_Protein
2567,4073,MAPK1,STAT5A,878,Protein_Protein
2567,5735,MAPK1,CARD9,916,Protein_Protein
2567,3903,MAPK1,CREB3L2,903,Protein_Protein
2567,2092,MAPK1,DUSP12,812,Protein_Protein
2567,7101,MAPK1,MAP2K3,977,Protein_Protein
2567,5020,MAPK1,SMAD9,915,Protein_Protein
2567,8836,MAPK1,PRKCD,929,Protein_Protein
2567,7317,MAPK1,TSC2,952,Protein_Protein
2567,7075,MAPK1,HRAS,979,Protein_Protein
2567,973,MAPK1,GNRH1,918,Protein_Protein
2567,42,MAPK1,LAMTOR3,961,Protein_Protein
2567,7673,MAPK1,CASP3,961,Protein_Protein
2567,5748,MAPK1,GAPDH,701,Protein_Protein
2567,3818,MAPK1,ACTB,767,Protein_Protein
2567,9148,MAPK1,PRKCB,928,Protein_Protein
2567,9420,MAPK1,MAPK14,995,Protein_Protein
2567,9623,MAPK1,NFKB1,790,Protein_Protein
2567,6300,MAPK1,PLA2G4F,903,Protein_Protein
2567,7462,MAPK1,RPS6KA5,935,Protein_Protein
2567,492,MAPK1,FN1,716,Protein_Protein
2567,5842,MAPK1,HSP90AA1,941,Protein_Protein
2567,9151,MAPK1,FOXO4,922,Protein_Protein
2567,901,MAPK1,RPS6KA1,999,Protein_Protein
2567,7388,MAPK1,DUSP1,996,Protein_Protein
2567,7681,MAPK1,DUSP10,813,Protein_Protein
2567,9662,MAPK1,GJA1,943,Protein_Protein
2567,9470,MAPK1,GNB5,754,Protein_Protein
2567,8200,MAPK1,SMAD3,962,Protein_Protein
2567,1498,MAPK1,CASP8,839,Protein_Protein
2567,8234,MAPK1,FOXO1,941,Protein_Protein
2567,3988,MAPK1,L1CAM,819,Protein_Protein
2567,6238,MAPK1,ARRB1,989,Protein_Protein
2567,486,MAPK1,FRS2,795,Protein_Protein
2567,4125,MAPK1,CREB1,962,Protein_Protein
2567,2197,MAPK1,DUSP9,988,Protein_Protein
2567,3873,MAPK1,MAP3K1,858,Protein_Protein
2567,9466,MAPK1,CEBPB,877,Protein_Protein
2567,6694,MAPK1,SMAD2,967,Protein_Protein
2567,4667,MAPK1,IQGAP1,988,Protein_Protein
2567,5413,MAPK1,RPS6KB2,921,Protein_Protein
2567,9893,MAPK1,ILK,747,Protein_Protein
2567,767,MAPK1,HIF1A,985,Protein_Protein
2567,7987,MAPK1,PPP2CB,954,Protein_Protein
2567,9475,MAPK1,MAP2K2,999,Protein_Protein
2567,4239,MAPK1,PPP2R1A,929,Protein_Protein
2567,7361,MAPK1,AKT3,927,Protein_Protein
2567,8961,MAPK1,ATP1A2,914,Protein_Protein
2567,2135,MAPK1,DAPK1,956,Protein_Protein
2567,5167,MAPK1,RELA,717,Protein_Protein
2567,8278,MAPK1,PRKACB,929,Protein_Protein
2567,3646,MAPK1,GSK3B,742,Protein_Protein
2567,415,MAPK1,MKNK1,999,Protein_Protein
2567,8807,MAPK1,PLA2G4E,903,Protein_Protein
2567,8766,MAPK1,CREB3L1,900,Protein_Protein
2567,3014,MAPK1,SRC,932,Protein_Protein
2567,6535,MAPK1,TP53,998,Protein_Protein
2567,1831,MAPK1,EP300,818,Protein_Protein
2567,9882,MAPK1,BDNF,845,Protein_Protein
2567,3383,MAPK1,HSP90AB1,813,Protein_Protein
2567,5278,MAPK1,SMAD4,816,Protein_Protein
2567,8128,MAPK1,JUN,998,Protein_Protein
2567,111,MAPK1,CYCS,775,Protein_Protein
2567,4022,MAPK1,PLA2G3,702,Protein_Protein
2567,8948,MAPK1,STAT3,996,Protein_Protein
2567,7155,MAPK1,GNG12,714,Protein_Protein
2567,8070,MAPK1,ATF2,973,Protein_Protein
2567,13,MAPK1,ELK1,994,Protein_Protein
2567,8859,MAPK1,ELK4,937,Protein_Protein
2567,4690,MAPK1,GNB4,750,Protein_Protein
2567,3290,MAPK1,DUSP7,916,Protein_Protein
2567,9366,MAPK1,IL6,936,Protein_Protein
2567,249,MAPK1,MAP2K6,966,Protein_Protein
2567,457,MAPK1,NR4A1,924,Protein_Protein
2567,2460,MAPK1,MAPKAPK2,888,Protein_Protein
2567,5464,MAPK1,PXDNL,717,Protein_Protein
2567,2895,MAPK1,EGF,789,Protein_Protein
2567,7982,MAPK1,CREB3L3,907,Protein_Protein
4257,4143,TCN2,MTRR,790,Protein_Protein
4257,2154,TCN2,DHFR2,791,Protein_Protein
4257,3067,TCN2,AK1,718,Protein_Protein
4257,1143,TCN2,LTF,840,Protein_Protein
4257,6382,TCN2,LRP2,804,Protein_Protein
4257,5395,TCN2,DHFR,787,Protein_Protein
4257,2528,TCN2,LMBRD1,825,Protein_Protein
4257,6660,TCN2,CD320,999,Protein_Protein
4257,8423,TCN2,MTR,786,Protein_Protein
4257,245,TCN2,CBL,917,Protein_Protein
4257,3349,TCN2,MMUT,808,Protein_Protein
4257,6621,TCN2,CUBN,709,Protein_Protein
4257,8514,TCN2,MTHFR,769,Protein_Protein
4257,8319,TCN2,AMN,766,Protein_Protein
2820,4617,CRYBB3,TRNT1,755,Protein_Protein
2820,7317,CRYBB3,TSC2,705,Protein_Protein
2820,6848,CRYBB3,CRYAA,886,Protein_Protein
2820,9630,CRYBB3,BFSP1,789,Protein_Protein
2820,7188,CRYBB3,CRYBA1,786,Protein_Protein
2820,1289,CRYBB3,CRYAB,820,Protein_Protein
2820,1152,CRYBB3,HSF4,706,Protein_Protein
2820,2865,CRYBB3,BFSP2,773,Protein_Protein
2820,6293,CRYBB3,GJA3,774,Protein_Protein
2820,36,CRYBB3,LIM2,779,Protein_Protein
2820,8802,CRYBB3,GJA8,793,Protein_Protein
2820,5804,CRYBB3,GCNT2,817,Protein_Protein
2353,8912,SLC25A1,CXorf56,797,Protein_Protein
2353,4479,SLC25A1,GSC2,780,Protein_Protein
2353,3790,SLC25A1,CS,964,Protein_Protein
2353,7471,SLC25A1,CLTCL1,853,Protein_Protein
2353,2600,SLC25A1,UFD1,715,Protein_Protein
2353,1059,SLC25A1,C15orf40,798,Protein_Protein
2353,9162,SLC25A1,GRN,803,Protein_Protein
2353,6975,SLC25A1,MRPL40,822,Protein_Protein
2353,3747,SLC25A1,POLE2,810,Protein_Protein
2353,410,SLC25A1,ESS2,813,Protein_Protein
2353,8110,SLC25A1,ACLY,832,Protein_Protein
2353,1988,SLC25A1,DGCR2,808,Protein_Protein
2353,367,SLC25A1,DRG1,801,Protein_Protein
2353,6716,SLC25A1,CLTC,734,Protein_Protein
4022,9438,PLA2G3,PLA2G5,824,Protein_Protein
4022,8621,PLA2G3,PLA2G2E,843,Protein_Protein
4022,3526,PLA2G3,PLA2G7,742,Protein_Protein
4022,3120,PLA2G3,LPCAT2,725,Protein_Protein
4022,9388,PLA2G3,CYP4A11,729,Protein_Protein
4022,3259,PLA2G3,PLD2,703,Protein_Protein
4022,4954,PLA2G3,ALOX12B,706,Protein_Protein
4022,6638,PLA2G3,PLA2G10,971,Protein_Protein
4022,2195,PLA2G3,PLA2G1B,729,Protein_Protein
4022,1697,PLA2G3,CYP2U1,744,Protein_Protein
4022,1908,PLA2G3,PLA2G15,843,Protein_Protein
4022,185,PLA2G3,LPCAT1,712,Protein_Protein
4022,7489,PLA2G3,PLD3,724,Protein_Protein
4022,3690,PLA2G3,CEPT1,706,Protein_Protein
4022,8850,PLA2G3,PLA2G2D,983,Protein_Protein
4022,8430,PLA2G3,ALOX15,710,Protein_Protein
4022,5273,PLA2G3,CYP2C19,704,Protein_Protein
4022,3889,PLA2G3,PNPLA7,714,Protein_Protein
4022,64,PLA2G3,PTGS2,816,Protein_Protein
4022,6510,PLA2G3,PLA2G12A,962,Protein_Protein
4022,4394,PLA2G3,PLB1,742,Protein_Protein
4022,2567,PLA2G3,MAPK1,702,Protein_Protein
4022,5440,PLA2G3,CYP2E1,784,Protein_Protein
4022,2590,PLA2G3,ALOX5,731,Protein_Protein
4022,4232,PLA2G3,FAU,796,Protein_Protein
4022,9266,PLA2G3,PLA2G2F,846,Protein_Protein
4022,3489,PLA2G3,PLAAT3,830,Protein_Protein
4022,8780,PLA2G3,PLA2G2A,934,Protein_Protein
4022,782,PLA2G3,MAPK3,709,Protein_Protein
9029,6987,LGALS2,LTA,807,Protein_Protein
9029,8345,LGALS2,GAL,784,Protein_Protein
9029,6952,LGALS2,CLC,709,Protein_Protein
9029,290,LGALS2,PAICS,767,Protein_Protein
9029,5595,LGALS2,SPX,706,Protein_Protein
9029,9042,LGALS2,CHD7,720,Protein_Protein
6059,7140,PDXP,LIMK1,786,Protein_Protein
6059,3428,PDXP,PDXK,966,Protein_Protein
6059,3959,PDXP,PNPO,964,Protein_Protein
6059,2017,PDXP,AOX1,919,Protein_Protein
6059,3815,PDXP,CFL1,894,Protein_Protein
6059,2819,PDXP,CFL2,899,Protein_Protein
6059,8273,PDXP,PHOSPHO2,900,Protein_Protein
1741,4350,LGALS1,PTPRC,905,Protein_Protein
1741,8203,LGALS1,LGALS3,735,Protein_Protein
1741,3146,LGALS1,PIBF1,712,Protein_Protein
1741,268,LGALS1,LUM,713,Protein_Protein
1741,5995,LGALS1,LGALS3BP,826,Protein_Protein
1741,3881,LGALS1,ANXA2,766,Protein_Protein
1741,7643,LGALS1,EMP3,748,Protein_Protein
1741,492,LGALS1,FN1,878,Protein_Protein
1741,8692,LGALS1,CSH1,901,Protein_Protein
1741,108,LGALS1,S100A4,737,Protein_Protein
1741,9553,LGALS1,SLC9C1,717,Protein_Protein
1741,4899,LGALS1,GH2,747,Protein_Protein
1741,1787,LGALS1,VIM,879,Protein_Protein
1741,7075,LGALS1,HRAS,750,Protein_Protein
1741,8175,LGALS1,CSH2,893,Protein_Protein
1092,7227,SRRD,RRP36,763,Protein_Protein
5105,8842,ANKRD54,LIAS,942,Protein_Protein
5105,5087,ANKRD54,TULP3,834,Protein_Protein
8741,1408,MICALL1,EIF3CL,837,Protein_Protein
8741,7052,MICALL1,EHD3,931,Protein_Protein
8741,7686,MICALL1,EIF3H,713,Protein_Protein
8741,2096,MICALL1,EIF3E,939,Protein_Protein
8741,3509,MICALL1,EIF3M,846,Protein_Protein
8741,4232,MICALL1,FAU,967,Protein_Protein
8741,9643,MICALL1,EIF3K,877,Protein_Protein
8741,2266,MICALL1,RAB10,748,Protein_Protein
8741,5437,MICALL1,RPS3,752,Protein_Protein
8741,3191,MICALL1,RAB35,840,Protein_Protein
8741,1705,MICALL1,SELENOP,728,Protein_Protein
8741,7659,MICALL1,EIF3C,837,Protein_Protein
8741,6899,MICALL1,RAB13,836,Protein_Protein
8741,8098,MICALL1,PACSIN2,864,Protein_Protein
8741,1533,MICALL1,EIF3D,932,Protein_Protein
8741,5816,MICALL1,RAB8A,887,Protein_Protein
8741,5281,MICALL1,RAB15,757,Protein_Protein
8741,7484,MICALL1,NEDD9,727,Protein_Protein
8741,2562,MICALL1,EHD4,817,Protein_Protein
8741,5380,MICALL1,EIF3B,780,Protein_Protein
8741,8326,MICALL1,EIF3A,740,Protein_Protein
8741,5788,MICALL1,EHD1,997,Protein_Protein
7311,7490,CENPM,TK1,740,Protein_Protein
7311,4832,CENPM,CENPU,999,Protein_Protein
7311,353,CENPM,H4C1,800,Protein_Protein
7311,9720,CENPM,KIF4A,741,Protein_Protein
7311,1805,CENPM,H4-16,800,Protein_Protein
7311,364,CENPM,CCNB2,887,Protein_Protein
7311,3447,CENPM,CENPA,999,Protein_Protein
7311,6960,CENPM,H2BC10,802,Protein_Protein
7311,8881,CENPM,PCLAF,739,Protein_Protein
7311,6249,CENPM,CDK1,851,Protein_Protein
7311,3395,CENPM,CENPO,999,Protein_Protein
7311,456,CENPM,CENPP,998,Protein_Protein
7311,8176,CENPM,CDC20,937,Protein_Protein
7311,6029,CENPM,CENPF,789,Protein_Protein
7311,6385,CENPM,NUSAP1,850,Protein_Protein
7311,8663,CENPM,CCNB1,714,Protein_Protein
7311,6713,CENPM,MYO1G,722,Protein_Protein
7311,6426,CENPM,H2BC6,803,Protein_Protein
7311,3574,CENPM,BUB1,730,Protein_Protein
7311,65,CENPM,RRM2,862,Protein_Protein
7311,5307,CENPM,ZWINT,814,Protein_Protein
7311,2576,CENPM,H4C12,800,Protein_Protein
7311,6335,CENPM,CENPK,999,Protein_Protein
7311,8518,CENPM,H4C13,805,Protein_Protein
7311,1796,CENPM,CDCA5,715,Protein_Protein
7311,4558,CENPM,ESPL1,703,Protein_Protein
7311,6627,CENPM,CEP55,772,Protein_Protein
7311,3974,CENPM,H4C2,806,Protein_Protein
7311,3518,CENPM,SPC24,784,Protein_Protein
7311,3297,CENPM,CENPW,995,Protein_Protein
7311,808,CENPM,BIRC5,801,Protein_Protein
7311,4569,CENPM,H4C6,905,Protein_Protein
7311,920,CENPM,H4C9,802,Protein_Protein
7311,446,CENPM,OIP5,857,Protein_Protein
7311,1350,CENPM,DLGAP5,803,Protein_Protein
7311,5173,CENPM,CENPT,999,Protein_Protein
7311,9098,CENPM,HJURP,827,Protein_Protein
7311,6521,CENPM,BUB1B,884,Protein_Protein
7311,4084,CENPM,GINS2,835,Protein_Protein
7311,7697,CENPM,KIF15,747,Protein_Protein
7311,8857,CENPM,H4C4,812,Protein_Protein
7311,2223,CENPM,CCNA2,779,Protein_Protein
7311,1134,CENPM,PBK,704,Protein_Protein
7311,6221,CENPM,H4C3,823,Protein_Protein
7311,1635,CENPM,PLK1,745,Protein_Protein
7311,2668,CENPM,KNL1,809,Protein_Protein
7311,7395,CENPM,CENPQ,999,Protein_Protein
7311,3245,CENPM,H2BC8,803,Protein_Protein
7311,7086,CENPM,H4C15,800,Protein_Protein
7311,435,CENPM,CDC45,842,Protein_Protein
7311,6313,CENPM,H4C8,801,Protein_Protein
7311,4645,CENPM,H4C11,806,Protein_Protein
7311,372,CENPM,SKA1,774,Protein_Protein
7311,3630,CENPM,MAD2L1,818,Protein_Protein
7311,5528,CENPM,CENPH,999,Protein_Protein
7311,5286,CENPM,CENPX,989,Protein_Protein
7311,6190,CENPM,ITGB3BP,994,Protein_Protein
7311,8812,CENPM,CENPS,997,Protein_Protein
7311,2191,CENPM,H2BC4,800,Protein_Protein
7311,4002,CENPM,H2AC6,802,Protein_Protein
7311,62,CENPM,H4C5,801,Protein_Protein
7311,2029,CENPM,CDCA3,835,Protein_Protein
7311,3911,CENPM,CENPN,999,Protein_Protein
7311,2196,CENPM,H4C14,800,Protein_Protein
7311,2376,CENPM,KIF11,799,Protein_Protein
7311,989,CENPM,CENPC,999,Protein_Protein
7311,2630,CENPM,CENPE,725,Protein_Protein
7311,9400,CENPM,H2BC7,801,Protein_Protein
7311,9190,CENPM,CENPL,999,Protein_Protein
7311,7589,CENPM,AURKB,845,Protein_Protein
7311,2516,CENPM,KIF20A,825,Protein_Protein
7311,1906,CENPM,CDCA8,823,Protein_Protein
7311,8559,CENPM,CENPI,999,Protein_Protein
1661,6798,DMC1,BLM,735,Protein_Protein
1661,8117,DMC1,MSH5,759,Protein_Protein
1661,3436,DMC1,BRCA1,832,Protein_Protein
1661,1207,DMC1,MSH4,863,Protein_Protein
1661,6981,DMC1,CDK4,830,Protein_Protein
1661,361,DMC1,ATM,866,Protein_Protein
1661,5646,DMC1,MND1,735,Protein_Protein
1661,1609,DMC1,TOP3A,710,Protein_Protein
1661,5581,DMC1,BRCA2,979,Protein_Protein
1661,2054,DMC1,TRIP13,705,Protein_Protein
1661,4359,DMC1,MLH1,753,Protein_Protein
1661,8542,DMC1,SPO11,925,Protein_Protein
1661,4769,DMC1,RAD51,991,Protein_Protein
1661,8445,DMC1,FANCM,770,Protein_Protein
1661,785,DMC1,PSMC3IP,786,Protein_Protein
1661,1445,DMC1,RAD54B,724,Protein_Protein
1661,878,DMC1,RPA1,790,Protein_Protein
1661,1202,DMC1,RAD52,710,Protein_Protein
9899,2418,HSCB,SDHAF1,904,Protein_Protein
9899,7238,HSCB,FDX1,804,Protein_Protein
9899,1659,HSCB,GRPEL1,862,Protein_Protein
9899,7778,HSCB,GLRX5,944,Protein_Protein
9899,8008,HSCB,ABCB7,784,Protein_Protein
9899,551,HSCB,BCS1L,713,Protein_Protein
9899,3603,HSCB,SDHB,766,Protein_Protein
9899,5255,HSCB,HSPA4,730,Protein_Protein
9899,6573,HSCB,PMP2,752,Protein_Protein
9899,5859,HSCB,ISCU,978,Protein_Protein
9899,5446,HSCB,NUBPL,724,Protein_Protein
9899,2176,HSCB,DNAJC19,826,Protein_Protein
9899,3720,HSCB,FDX2,727,Protein_Protein
9899,652,HSCB,NFU1,874,Protein_Protein
9899,1613,HSCB,CTNNB1,724,Protein_Protein
9899,2051,HSCB,LYRM7,873,Protein_Protein
9899,4406,HSCB,LYRM4,866,Protein_Protein
9899,7049,HSCB,UQCR10,957,Protein_Protein
9899,7703,HSCB,IBA57,754,Protein_Protein
9899,2665,HSCB,ETFA,768,Protein_Protein
9899,3625,HSCB,ACO2,787,Protein_Protein
9899,7900,HSCB,FXN,814,Protein_Protein
9899,5722,HSCB,OSBP2,810,Protein_Protein
9899,3291,HSCB,NFS1,907,Protein_Protein
9899,8149,HSCB,HSPA9,982,Protein_Protein
9899,9637,HSCB,ISCA1,847,Protein_Protein
9899,9120,HSCB,EPRS1,713,Protein_Protein
9899,9028,HSCB,ISCA2,795,Protein_Protein
6442,5398,TOMM22,MTX2,799,Protein_Protein
6442,3407,TOMM22,TOMM70,999,Protein_Protein
6442,2784,TOMM22,TIMM10B,790,Protein_Protein
6442,8880,TOMM22,TIMM13,861,Protein_Protein
6442,9649,TOMM22,STAR,892,Protein_Protein
6442,9838,TOMM22,TOMM20L,881,Protein_Protein
6442,2966,TOMM22,ATP5F1B,751,Protein_Protein
6442,1579,TOMM22,TOMM7,999,Protein_Protein
6442,583,TOMM22,TIMM17A,891,Protein_Protein
6442,3715,TOMM22,DNAJC11,783,Protein_Protein
6442,4280,TOMM22,TOMM40L,988,Protein_Protein
6442,2703,TOMM22,VDAC2,845,Protein_Protein
6442,4456,TOMM22,TOMM5,999,Protein_Protein
6442,2176,TOMM22,DNAJC19,783,Protein_Protein
6442,5366,TOMM22,TIMM50,939,Protein_Protein
6442,2350,TOMM22,TIMM8B,783,Protein_Protein
6442,2542,TOMM22,VDAC3,741,Protein_Protein
6442,7909,TOMM22,PAM16,763,Protein_Protein
6442,1282,TOMM22,PVR,852,Protein_Protein
6442,8147,TOMM22,TOMM20,999,Protein_Protein
6442,2405,TOMM22,TIMM10,869,Protein_Protein
6442,8149,TOMM22,HSPA9,915,Protein_Protein
6442,1934,TOMM22,CHCHD4,723,Protein_Protein
6442,3044,TOMM22,TIMM8A,799,Protein_Protein
6442,7580,TOMM22,TIMM21,964,Protein_Protein
6442,1035,TOMM22,TOMM40,999,Protein_Protein
6442,3828,TOMM22,TOMM6,999,Protein_Protein
6442,7525,TOMM22,VDAC1,819,Protein_Protein
6442,3769,TOMM22,SAMM50,997,Protein_Protein
6442,7156,TOMM22,TIMM22,756,Protein_Protein
6442,8125,TOMM22,IMMT,945,Protein_Protein
6442,9143,TOMM22,TIMM9,869,Protein_Protein
6442,5298,TOMM22,PINK1,900,Protein_Protein
6442,8082,TOMM22,CHCHD3,904,Protein_Protein
6442,1329,TOMM22,MICOS13,801,Protein_Protein
6442,252,TOMM22,MICOS10,798,Protein_Protein
6442,8716,TOMM22,MFN1,928,Protein_Protein
6442,2481,TOMM22,MTX3,918,Protein_Protein
6442,7978,TOMM22,SLC25A3,712,Protein_Protein
